clueweb12-0000tw-00-00220,"{'lionsgate': 'http://en.wikipedia.org/wiki/Lionsgate', 'stephenie meyer': 'http://en.wikipedia.org/wiki/Stephenie_Meyer', 'summit': 'http://en.wikipedia.org/wiki/Summit_Bank', 'jon feltheimer': 'http://en.wikipedia.org/wiki/Jon_Feltheimer', 'rob friedman': 'http://en.wikipedia.org/wiki/Rob_Friedman', 'dawn': 'http://en.wikipedia.org/wiki/Dawn!', 'jacob': 'http://en.wikipedia.org/wiki/Jacob'}"
clueweb12-0000tw-00-00221,{'equifax': 'http://en.wikipedia.org/wiki/Equifax'}
clueweb12-0000tw-00-00222,"{'equifax': 'http://en.wikipedia.org/wiki/Equifax', 'syracuse university': 'http://en.wikipedia.org/wiki/Syracuse_University', 'the new york times': 'http://en.wikipedia.org/wiki/The_New_York_Times_Company'}"
clueweb12-0000tw-00-00223,{'equifax': 'http://en.wikipedia.org/wiki/Equifax'}
clueweb12-0000tw-00-00224,"{'equifax': 'http://en.wikipedia.org/wiki/Equifax', 'chicago': 'http://en.wikipedia.org/wiki/Chicago', 'toyota': 'http://en.wikipedia.org/wiki/Toyota', 'sienna': 'http://en.wikipedia.org/wiki/Sienna_Senior_Living', 'audi': 'http://en.wikipedia.org/wiki/Audi', 'porsche': 'http://en.wikipedia.org/wiki/Porsche'}"
clueweb12-0000tw-00-00225,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00226,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00227,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00228,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00229,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00230,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00231,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00232,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00233,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00234,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00235,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00236,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00237,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00238,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00239,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00240,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00241,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00242,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00243,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00244,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00245,"{'cleveland': 'http://en.wikipedia.org/wiki/Cleveland_Amory', 'court': 'http://en.wikipedia.org/wiki/Court_Line', 'united states': 'http://en.wikipedia.org/wiki/United_States', 'intuit': 'http://en.wikipedia.org/wiki/Intuit'}"
clueweb12-0000tw-00-00246,"{'cleveland': 'http://en.wikipedia.org/wiki/Cleveland_Amory', 'court': 'http://en.wikipedia.org/wiki/Court_Line', 'united states': 'http://en.wikipedia.org/wiki/United_States', 'intuit': 'http://en.wikipedia.org/wiki/Intuit'}"
clueweb12-0000tw-00-00247,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00248,"{'intuit': 'http://en.wikipedia.org/wiki/Intuit', 'homebase': 'http://en.wikipedia.org/wiki/Homebase'}"
clueweb12-0000tw-00-00249,"{'intuit': 'http://en.wikipedia.org/wiki/Intuit', 'windows': 'http://en.wikipedia.org/wiki/Windows_(jazz_band)'}"
clueweb12-0000tw-00-00250,"{'intuit': 'http://en.wikipedia.org/wiki/Intuit', 'homebase': 'http://en.wikipedia.org/wiki/Homebase'}"
clueweb12-0000tw-00-00251,{'intuit': 'http://en.wikipedia.org/wiki/Intuit'}
clueweb12-0000tw-00-00252,"{'microsoft': 'http://en.wikipedia.org/wiki/Microsoft', 'excel': 'http://en.wikipedia.org/wiki/Excel_Communications', 'intuit': 'http://en.wikipedia.org/wiki/Intuit'}"
clueweb12-0000tw-00-00255,"{'mars': 'http://en.wikipedia.org/wiki/Mars_program', 'pluto': 'http://en.wikipedia.org/wiki/Pluto_Shervington', 'jupiter': 'http://en.wikipedia.org/wiki/Jupiter,_California', 'saturn': 'http://en.wikipedia.org/wiki/Saturn,_Indiana', 'uranus': 'http://en.wikipedia.org/wiki/Uranus_(mythology)', 'neptune': 'http://en.wikipedia.org/wiki/Neptune_(mythology)', 'earth': 'http://en.wikipedia.org/wiki/Miss_Earth', 'downton abbey': 'http://en.wikipedia.org/wiki/Downton_Abbey', 'navy': 'http://en.wikipedia.org/wiki/French_Navy', 'new mexico': 'http://en.wikipedia.org/wiki/New_Mexico'}"
clueweb12-0000tw-00-00258,"{'harry potter': 'http://en.wikipedia.org/wiki/Harry_Potter_(rugby_union)', 'derby': 'http://en.wikipedia.org/wiki/Derby', 'pluto': 'http://en.wikipedia.org/wiki/Pluto_Shervington'}"
clueweb12-0000tw-00-00260,"{'mars': 'http://en.wikipedia.org/wiki/Mars_program', 'pluto': 'http://en.wikipedia.org/wiki/Pluto_Shervington', 'jupiter': 'http://en.wikipedia.org/wiki/Jupiter,_California', 'saturn': 'http://en.wikipedia.org/wiki/Saturn,_Indiana', 'uranus': 'http://en.wikipedia.org/wiki/Uranus_(mythology)', 'neptune': 'http://en.wikipedia.org/wiki/Neptune_(mythology)', 'earth': 'http://en.wikipedia.org/wiki/Miss_Earth', 'downton abbey': 'http://en.wikipedia.org/wiki/Downton_Abbey', 'navy': 'http://en.wikipedia.org/wiki/French_Navy', 'new mexico': 'http://en.wikipedia.org/wiki/New_Mexico'}"
clueweb12-0000tw-00-00261,"{'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'foursquare': 'http://en.wikipedia.org/wiki/Foursquare', 'comcast': 'http://en.wikipedia.org/wiki/Comcast', 'sesame workshop': 'http://en.wikipedia.org/wiki/Sesame_Workshop', 'whole foods': 'http://en.wikipedia.org/wiki/Whole_Foods_Market', 'new york city': 'http://en.wikipedia.org/wiki/New_York_City'}"
clueweb12-0000tw-00-00262,"{'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'charlie sheen': 'http://en.wikipedia.org/wiki/Charlie_Sheen', 'g': 'http://en.wikipedia.org/wiki/G_(New_York_City_Subway_service)', 'g adventures': 'http://en.wikipedia.org/wiki/G_Adventures', 'fox': 'http://en.wikipedia.org/wiki/Fox_(clothing)', 'rogers communications': 'http://en.wikipedia.org/wiki/Rogers_Communications', 'new york city': 'http://en.wikipedia.org/wiki/New_York_City'}"
clueweb12-0000tw-00-00285,{'lagos': 'http://en.wikipedia.org/wiki/Lagos'}
clueweb12-0000tw-00-00701,{'dam': 'http://en.wikipedia.org/wiki/Atli_Dam'}
clueweb12-0000tw-00-00747,"{'imogen thomas': 'http://en.wikipedia.org/wiki/Imogen_Thomas', 'komen': 'http://en.wikipedia.org/wiki/Susan_G._Komen_for_the_Cure', 'karen handel': 'http://en.wikipedia.org/wiki/Karen_Handel', 'lady gaga': 'http://en.wikipedia.org/wiki/Lady_Gaga', 'chelsea handler': 'http://en.wikipedia.org/wiki/Chelsea_Handler', 'michelin': 'http://en.wikipedia.org/wiki/Michelin', 'self': 'http://en.wikipedia.org/wiki/Self-categorization_theory', 'barack obama': 'http://en.wikipedia.org/wiki/Barack_Obama', 'kraft': 'http://en.wikipedia.org/wiki/Närpes_Kraft_Fotbollsförening', 'daily mail': 'http://en.wikipedia.org/wiki/Zambia_Daily_Mail', 'planned parenthood': 'http://en.wikipedia.org/wiki/Planned_Parenthood', 'maria shriver': 'http://en.wikipedia.org/wiki/Maria_Shriver', 'canada': 'http://en.wikipedia.org/wiki/Canada'}"
clueweb12-0000tw-00-00748,{'canada': 'http://en.wikipedia.org/wiki/Canada'}
clueweb12-0000tw-00-00749,{'canada': 'http://en.wikipedia.org/wiki/Canada'}
clueweb12-0000tw-00-00752,"{'olive garden': 'http://en.wikipedia.org/wiki/Olive_Garden', 'taylor armstrong': 'http://en.wikipedia.org/wiki/Taylor_Armstrong', 'jack davenport': 'http://en.wikipedia.org/wiki/Jack_Davenport', 'drew barrymore': 'http://en.wikipedia.org/wiki/Drew_Barrymore', 'shailene woodley': 'http://en.wikipedia.org/wiki/Shailene_Woodley', 'daniel radcliffe': 'http://en.wikipedia.org/wiki/Daniel_Radcliffe', 'macaulay culkin': 'http://en.wikipedia.org/wiki/Macaulay_Culkin', 'heather donahue': 'http://en.wikipedia.org/wiki/Heather_Donahue', 'miley cyrus': 'http://en.wikipedia.org/wiki/Miley_Cyrus', 'adam levin': 'http://en.wikipedia.org/wiki/Adam_Levin', 'terry richardson': 'http://en.wikipedia.org/wiki/Terry_Richardson', 'snooki': 'http://en.wikipedia.org/wiki/Snooki', 'daniel': 'http://en.wikipedia.org/wiki/Daniel_(biblical_figure)', 'harry potter': 'http://en.wikipedia.org/wiki/Harry_Potter_(rugby_union)', 'the blair witch project': 'http://en.wikipedia.org/wiki/The_Blair_Witch_Project', 'chapman university': 'http://en.wikipedia.org/wiki/Chapman_University', 'mark schwahn': 'http://en.wikipedia.org/wiki/Mark_Schwahn', 'seth rogen': 'http://en.wikipedia.org/wiki/Seth_Rogen', 'adam levine': 'http://en.wikipedia.org/wiki/Adam_Levine', 'josh hutcherson': 'http://en.wikipedia.org/wiki/Josh_Hutcherson', 'the hunger games': 'http://en.wikipedia.org/wiki/The_Hunger_Games:_Songs_from_District_12_and_Beyond', 'chris brown': 'http://en.wikipedia.org/wiki/Chris_Brown', 'rihanna': 'http://en.wikipedia.org/wiki/Rihanna'}"
clueweb12-0000tw-00-00753,"{'macaulay culkin': 'http://en.wikipedia.org/wiki/Macaulay_Culkin', 'new york city': 'http://en.wikipedia.org/wiki/New_York_City', 'diane sawyer': 'http://en.wikipedia.org/wiki/Diane_Sawyer'}"
clueweb12-0000tw-00-00755,{'senate': 'http://en.wikipedia.org/wiki/United_States_Senate'}
clueweb12-0000tw-00-00756,"{'congress': 'http://en.wikipedia.org/wiki/Congress_(Dolo)', 'rushern baker': 'http://en.wikipedia.org/wiki/Rushern_Baker', 'council': 'http://en.wikipedia.org/wiki/Council_of_Aragon', 'maryland': 'http://en.wikipedia.org/wiki/Maryland', 'baker': 'http://en.wikipedia.org/wiki/Baker_Mayfield', 'loudoun': 'http://en.wikipedia.org/wiki/Loudoun'}"
clueweb12-0000tw-00-00757,"{'montrose christian school': 'http://en.wikipedia.org/wiki/Montrose_Christian_School', 'christian': 'http://en.wikipedia.org/wiki/The_Christians_(band)'}"
clueweb12-0000tw-00-00758,"{'montrose christian school': 'http://en.wikipedia.org/wiki/Montrose_Christian_School', 'christian': 'http://en.wikipedia.org/wiki/The_Christians_(band)'}"
clueweb12-0000tw-00-00759,"{'congress': 'http://en.wikipedia.org/wiki/Congress_(Dolo)', 'rushern baker': 'http://en.wikipedia.org/wiki/Rushern_Baker', 'council': 'http://en.wikipedia.org/wiki/Council_of_Aragon', 'maryland': 'http://en.wikipedia.org/wiki/Maryland', 'baker': 'http://en.wikipedia.org/wiki/Baker_Mayfield', 'loudoun': 'http://en.wikipedia.org/wiki/Loudoun'}"
clueweb12-0000tw-00-00760,"{'apache': 'http://en.wikipedia.org/wiki/The_Apache_Software_Foundation', 'ubuntu': 'http://en.wikipedia.org/wiki/Ubuntu_Party', 'gnome': 'http://en.wikipedia.org/wiki/Gnome_Press'}"
clueweb12-0000tw-00-00762,"{'apache': 'http://en.wikipedia.org/wiki/The_Apache_Software_Foundation', 'japan': 'http://en.wikipedia.org/wiki/Japan', 'europe': 'http://en.wikipedia.org/wiki/Europe_(1803_EIC_ship)', 'paris': 'http://en.wikipedia.org/wiki/Paris', 'france': 'http://en.wikipedia.org/wiki/France'}"
clueweb12-0000tw-00-00763,"{'apache': 'http://en.wikipedia.org/wiki/The_Apache_Software_Foundation', 'java': 'http://en.wikipedia.org/wiki/Java_(band)'}"
clueweb12-0000tw-00-00764,{'cron': 'http://en.wikipedia.org/wiki/CronLab'}
clueweb12-0000tw-00-00829,{'russia': 'http://en.wikipedia.org/wiki/Russia'}
clueweb12-0000tw-00-00830,{'blue': 'http://en.wikipedia.org/wiki/Blue_(English_group)'}
clueweb12-0000tw-00-00831,"{'russia': 'http://en.wikipedia.org/wiki/Russia', 'margaret': 'http://en.wikipedia.org/wiki/Margaret,_Countess_of_Blois', 'canada': 'http://en.wikipedia.org/wiki/Canada', 'new zealand': 'http://en.wikipedia.org/wiki/New_Zealand', 'united kingdom': 'http://en.wikipedia.org/wiki/United_Kingdom', 'malta': 'http://en.wikipedia.org/wiki/Malta', 'australia': 'http://en.wikipedia.org/wiki/Australia'}"
clueweb12-0000tw-00-00832,"{'stockholm': 'http://en.wikipedia.org/wiki/Stockholm', 'sweden': 'http://en.wikipedia.org/wiki/Sweden', 'cameroon': 'http://en.wikipedia.org/wiki/Cameroon', 'ecuador': 'http://en.wikipedia.org/wiki/Ecuador'}"
clueweb12-0000tw-00-00833,"{'deals': 'http://en.wikipedia.org/wiki/Deals', 'the yearbook': 'http://en.wikipedia.org/wiki/The_Yearbook', 'sigma chi': 'http://en.wikipedia.org/wiki/Sigma_Chi'}"
clueweb12-0000tw-00-00834,"{'excalibur': 'http://en.wikipedia.org/wiki/British_Columbia_Excalibur_Party', 'one piece': 'http://en.wikipedia.org/wiki/One_Piece', 'chess': 'http://en.wikipedia.org/wiki/Chess_Communication'}"
clueweb12-0000tw-00-00836,{'sears': 'http://en.wikipedia.org/wiki/Sears'}
clueweb12-0000tw-00-00838,"{'mitt romney': 'http://en.wikipedia.org/wiki/Mitt_Romney', 'obama': 'http://en.wikipedia.org/wiki/Barack_Obama', 'alaska': 'http://en.wikipedia.org/wiki/Alaska', 'mead treadwell': 'http://en.wikipedia.org/wiki/Mead_Treadwell', 'lisa murkowski': 'http://en.wikipedia.org/wiki/Lisa_Murkowski', 'anchorage': 'http://en.wikipedia.org/wiki/Anchorage,_Kentucky', 'united states': 'http://en.wikipedia.org/wiki/United_States', 'pete higgins': 'http://en.wikipedia.org/wiki/Pete_Higgins', 'george w. bush': 'http://en.wikipedia.org/wiki/George_W._Bush', 'united states air force': 'http://en.wikipedia.org/wiki/United_States_Air_Force', 'army': 'http://en.wikipedia.org/wiki/Army_Black_Knights', 'victory': 'http://en.wikipedia.org/wiki/Victory_(band)'}"
clueweb12-0000tw-00-00839,"{'mitt romney': 'http://en.wikipedia.org/wiki/Mitt_Romney', 'barack obama': 'http://en.wikipedia.org/wiki/Barack_Obama', 'united states': 'http://en.wikipedia.org/wiki/United_States', 'obama': 'http://en.wikipedia.org/wiki/Barack_Obama', 'massachusetts': 'http://en.wikipedia.org/wiki/Massachusetts', 'ronald reagan': 'http://en.wikipedia.org/wiki/Ronald_Reagan', 'new hampshire': 'http://en.wikipedia.org/wiki/New_Hampshire', 'florida': 'http://en.wikipedia.org/wiki/Florida', 'nevada': 'http://en.wikipedia.org/wiki/Nevada'}"
clueweb12-0000tw-00-00840,{'twitter': 'http://en.wikipedia.org/wiki/Twitter'}
clueweb12-0000tw-00-00843,{'homer': 'http://en.wikipedia.org/wiki/Homer_(brand)'}
clueweb12-0000tw-00-00845,"{'los angeles': 'http://en.wikipedia.org/wiki/Los_Angeles', 'shane brennan': 'http://en.wikipedia.org/wiki/Shane_Brennan', 'finch': 'http://en.wikipedia.org/wiki/Finch_(rapper)', 'kevin chapman': 'http://en.wikipedia.org/wiki/Kevin_Chapman', 'house': 'http://en.wikipedia.org/wiki/A_House', 'jesse spencer': 'http://en.wikipedia.org/wiki/Jesse_Spencer', 'gale anne hurd': 'http://en.wikipedia.org/wiki/Gale_Anne_Hurd', 'rick': 'http://en.wikipedia.org/wiki/Alan_Rick', 'beau bridges': 'http://en.wikipedia.org/wiki/Beau_Bridges', 'megan mullally': 'http://en.wikipedia.org/wiki/Megan_Mullally', 'cash': 'http://en.wikipedia.org/wiki/Cash_Asmussen', 'hawaii': 'http://en.wikipedia.org/wiki/Hawaii', 'doubt': 'http://en.wikipedia.org/wiki/Doubt!!'}"
clueweb12-0000tw-00-00847,{'texas': 'http://en.wikipedia.org/wiki/Texas'}
clueweb12-0000tw-00-00848,{'texas': 'http://en.wikipedia.org/wiki/Texas'}
clueweb12-0000tw-00-00849,{'carillon': 'http://en.wikipedia.org/wiki/Carillon_(electoral_district)'}
clueweb12-0000tw-00-00850,"{'austin': 'http://en.wikipedia.org/wiki/Austin,_Arkansas'}"
clueweb12-0000tw-00-00851,"{'alisa': 'http://en.wikipedia.org/wiki/Alisa_(gravure_idol)', 'austin': 'http://en.wikipedia.org/wiki/Austin,_Arkansas', 'the scooter store': 'http://en.wikipedia.org/wiki/The_Scooter_Store', 'new orleans': 'http://en.wikipedia.org/wiki/New_Orleans'}"
clueweb12-0000tw-00-00852,"{'food': 'http://en.wikipedia.org/wiki/Food_(band)', 'austin': 'http://en.wikipedia.org/wiki/Austin,_Arkansas', 'tyson cole': 'http://en.wikipedia.org/wiki/Tyson_Cole'}"
clueweb12-0000tw-00-00853,"{'antonio davis': 'http://en.wikipedia.org/wiki/Antonio_Davis', 'capitol hill': 'http://en.wikipedia.org/wiki/Capitol_Hill', 'house': 'http://en.wikipedia.org/wiki/A_House', 'eric cantor': 'http://en.wikipedia.org/wiki/Eric_Cantor', 'district': 'http://en.wikipedia.org/wiki/District_line', 'philadelphia': 'http://en.wikipedia.org/wiki/Philadelphia'}"
clueweb12-0000tw-00-00854,{'friendship heights': 'http://en.wikipedia.org/wiki/Friendship_Heights'}
clueweb12-0000tw-00-00855,"{'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'ramones': 'http://en.wikipedia.org/wiki/Ramones', 'peyton manning': 'http://en.wikipedia.org/wiki/Peyton_Manning', 'county': 'http://en.wikipedia.org/wiki/County_(ward)'}"
clueweb12-0000tw-00-00856,"{'virginia': 'http://en.wikipedia.org/wiki/Virginia', 'maryland': 'http://en.wikipedia.org/wiki/Maryland', 'district': 'http://en.wikipedia.org/wiki/District_line'}"
clueweb12-0000tw-00-00857,"{'lamont peterson': 'http://en.wikipedia.org/wiki/Lamont_Peterson', 'las vegas': 'http://en.wikipedia.org/wiki/Las_Vegas', 'district': 'http://en.wikipedia.org/wiki/District_line'}"
clueweb12-0000tw-00-00858,"{'maryland': 'http://en.wikipedia.org/wiki/Maryland', 'nancy j. king': 'http://en.wikipedia.org/wiki/Nancy_J._King', 'alexandria': 'http://en.wikipedia.org/wiki/Alexandria', 'jeb bush': 'http://en.wikipedia.org/wiki/Jeb_Bush', 'jim webb': 'http://en.wikipedia.org/wiki/Jim_Webb'}"
clueweb12-0000tw-00-00859,"{'morning': 'http://en.wikipedia.org/wiki/Morning_(Hord)', 'district': 'http://en.wikipedia.org/wiki/District_line', 'brown': 'http://en.wikipedia.org/wiki/Brown_&_Brown', 'maryland': 'http://en.wikipedia.org/wiki/Maryland', ""martin o'malley"": ""http://en.wikipedia.org/wiki/Martin_O'Malley"", 'house': 'http://en.wikipedia.org/wiki/A_House', 'virginia': 'http://en.wikipedia.org/wiki/Virginia', 'alexandria': 'http://en.wikipedia.org/wiki/Alexandria', 'pepco': 'http://en.wikipedia.org/wiki/Pepco'}"
clueweb12-0000tw-00-00860,"{'maryland': 'http://en.wikipedia.org/wiki/Maryland', 'jolene ivey': 'http://en.wikipedia.org/wiki/Jolene_Ivey', 'justin ross': 'http://en.wikipedia.org/wiki/Justin_Ross', 'district': 'http://en.wikipedia.org/wiki/District_line', 'house': 'http://en.wikipedia.org/wiki/A_House'}"
clueweb12-0000tw-00-00861,"{'city': 'http://en.wikipedia.org/wiki/City,_Powys', 'tarzan': 'http://en.wikipedia.org/wiki/Tarzan_(1999_film)', 'el brendel': 'http://en.wikipedia.org/wiki/El_Brendel', 'metropolis': 'http://en.wikipedia.org/wiki/Metropolis_(Client_album)', 'cyd charisse': 'http://en.wikipedia.org/wiki/Cyd_Charisse', 'gene kelly': 'http://en.wikipedia.org/wiki/Gene_Kelly', 'jean hagen': 'http://en.wikipedia.org/wiki/Jean_Hagen', 'gloria grahame': 'http://en.wikipedia.org/wiki/Gloria_Grahame', 'humphrey bogart': 'http://en.wikipedia.org/wiki/Humphrey_Bogart', 'nicholas ray': 'http://en.wikipedia.org/wiki/Nicholas_Ray', 'bogart': 'http://en.wikipedia.org/wiki/Bogart_Rogers', 'mel ferrer': 'http://en.wikipedia.org/wiki/Mel_Ferrer', 'robert ryan': 'http://en.wikipedia.org/wiki/Robert_Ryan', 'all about eve': 'http://en.wikipedia.org/wiki/All_About_Eve', 'eat drink man woman': 'http://en.wikipedia.org/wiki/Eat_Drink_Man_Woman', 'taiwan': 'http://en.wikipedia.org/wiki/Taiwan', 'hulk': 'http://en.wikipedia.org/wiki/Abraham_Hulk_Senior', 'marcy page': 'http://en.wikipedia.org/wiki/Marcy_Page', 'academy': 'http://en.wikipedia.org/wiki/National_academy', 'life': 'http://en.wikipedia.org/wiki/The_Life_(2004_film)'}"
clueweb12-0000tw-00-00862,{'chris reif': 'http://en.wikipedia.org/wiki/Chris_Reif'}
clueweb12-0000tw-00-00863,{'penguin books': 'http://en.wikipedia.org/wiki/Penguin_Books'}
clueweb12-0000tw-00-00864,"{'sarah': 'http://en.wikipedia.org/wiki/Sarah', 'london': 'http://en.wikipedia.org/wiki/London', 'oxford': 'http://en.wikipedia.org/wiki/Oxford', 'moscow': 'http://en.wikipedia.org/wiki/Moscow', 'tokyo': 'http://en.wikipedia.org/wiki/Tokyo', 'milan': 'http://en.wikipedia.org/wiki/Milan', 'dubai': 'http://en.wikipedia.org/wiki/Dubai', 'china': 'http://en.wikipedia.org/wiki/China', 'hong kong': 'http://en.wikipedia.org/wiki/Hong_Kong', 'east': 'http://en.wikipedia.org/wiki/Experimental_Advanced_Superconducting_Tokamak', 'wiltshire': 'http://en.wikipedia.org/wiki/Wiltshire', 'degas': 'http://en.wikipedia.org/wiki/Edgar_Degas'}"
clueweb12-0000tw-00-00865,{'wisteria': 'http://en.wikipedia.org/wiki/Wisteria_(catalog)'}
clueweb12-0000tw-00-00867,"{'falls church': 'http://en.wikipedia.org/wiki/West_Falls_Church,_Virginia'}"
clueweb12-0000tw-00-00868,{'mexico city': 'http://en.wikipedia.org/wiki/Mexico_City'}
clueweb12-0000tw-00-00869,{'spain': 'http://en.wikipedia.org/wiki/Spain'}
clueweb12-0000tw-00-00871,{'seattle': 'http://en.wikipedia.org/wiki/Seattle'}
clueweb12-0000tw-00-00873,{'volt': 'http://en.wikipedia.org/wiki/Volt'}
clueweb12-0000tw-00-00882,"{'google panda': 'http://en.wikipedia.org/wiki/Google_Panda', 'panda': 'http://en.wikipedia.org/wiki/Google_Panda', 'google': 'http://en.wikipedia.org/wiki/Google', 'matt cutts': 'http://en.wikipedia.org/wiki/Matt_Cutts', 'apache': 'http://en.wikipedia.org/wiki/The_Apache_Software_Foundation', 'nick': 'http://en.wikipedia.org/wiki/Désirée_Nick'}"
clueweb12-0000tw-00-00883,"{'google': 'http://en.wikipedia.org/wiki/Google', 'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'larry page': 'http://en.wikipedia.org/wiki/Larry_Page', 'rishi': 'http://en.wikipedia.org/wiki/Rishi', 'matt cutts': 'http://en.wikipedia.org/wiki/Matt_Cutts', 'wikipedia': 'http://en.wikipedia.org/wiki/Wikipedia_community', 'dan barker': 'http://en.wikipedia.org/wiki/Dan_Barker', 'visit wales': 'http://en.wikipedia.org/wiki/Visit_Wales', 'apple': 'http://en.wikipedia.org/wiki/Apple_(band)', 'microsoft': 'http://en.wikipedia.org/wiki/Microsoft', 'goldman sachs': 'http://en.wikipedia.org/wiki/Goldman_Sachs'}"
clueweb12-0000tw-00-00884,"{'topshop': 'http://en.wikipedia.org/wiki/Topshop', 'debenhams': 'http://en.wikipedia.org/wiki/Debenhams', 'boux avenue': 'http://en.wikipedia.org/wiki/Boux_Avenue', 'naked wines': 'http://en.wikipedia.org/wiki/Naked_Wines', 'kiddicare': 'http://en.wikipedia.org/wiki/Kiddicare', 'dan barker': 'http://en.wikipedia.org/wiki/Dan_Barker', 'john lewis': 'http://en.wikipedia.org/wiki/John_Lewis_&_Partners', 'm&s': 'http://en.wikipedia.org/wiki/Marks_&_Spencer', 'naked': 'http://en.wikipedia.org/wiki/The_Naked', 'robert': 'http://en.wikipedia.org/wiki/Prince_Robert,_Duke_of_Chartres'}"
clueweb12-0000tw-00-00885,"{'ireland': 'http://en.wikipedia.org/wiki/Ireland', 'domino': 'http://en.wikipedia.org/wiki/Derek_and_the_Dominos', 'paul francis': 'http://en.wikipedia.org/wiki/Paul_Francis', 'nokia': 'http://en.wikipedia.org/wiki/Nokia', 'pizza hut': 'http://en.wikipedia.org/wiki/Pizza_Hut'}"
clueweb12-0000tw-00-00886,"{'waitrose': 'http://en.wikipedia.org/wiki/Waitrose', 'criteo': 'http://en.wikipedia.org/wiki/Criteo', 'london': 'http://en.wikipedia.org/wiki/London', 'west london': 'http://en.wikipedia.org/wiki/University_of_West_London', 'asia': 'http://en.wikipedia.org/wiki/Asia,_Tennessee', 'england': 'http://en.wikipedia.org/wiki/England', 'scotland': 'http://en.wikipedia.org/wiki/Scotland', 'wales': 'http://en.wikipedia.org/wiki/Wales'}"
clueweb12-0000tw-00-00887,"{'brian clifton': 'http://en.wikipedia.org/wiki/Brian_Clifton', 'dan barker': 'http://en.wikipedia.org/wiki/Dan_Barker', 'google analytics': 'http://en.wikipedia.org/wiki/Google_Analytics', 'europe': 'http://en.wikipedia.org/wiki/Europe_(1803_EIC_ship)', 'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'google': 'http://en.wikipedia.org/wiki/Google', 'tom hicks': 'http://en.wikipedia.org/wiki/Tom_Hicks', 'brian': 'http://en.wikipedia.org/wiki/Brian_(mythology)', 'webtrends': 'http://en.wikipedia.org/wiki/Webtrends', 'ireland': 'http://en.wikipedia.org/wiki/Ireland', 'analytics': 'http://en.wikipedia.org/wiki/Google_Analytics', 'capgemini': 'http://en.wikipedia.org/wiki/Capgemini'}"
clueweb12-0000tw-00-00888,"{'brian clifton': 'http://en.wikipedia.org/wiki/Brian_Clifton', 'dan barker': 'http://en.wikipedia.org/wiki/Dan_Barker', 'google analytics': 'http://en.wikipedia.org/wiki/Google_Analytics', 'europe': 'http://en.wikipedia.org/wiki/Europe_(1803_EIC_ship)', 'twitter': 'http://en.wikipedia.org/wiki/Twitter', 'google': 'http://en.wikipedia.org/wiki/Google', 'tom hicks': 'http://en.wikipedia.org/wiki/Tom_Hicks', 'brian': 'http://en.wikipedia.org/wiki/Brian_(mythology)', 'webtrends': 'http://en.wikipedia.org/wiki/Webtrends', 'ireland': 'http://en.wikipedia.org/wiki/Ireland', 'analytics': 'http://en.wikipedia.org/wiki/Google_Analytics', 'capgemini': 'http://en.wikipedia.org/wiki/Capgemini'}"
